gdp,latitude,longitude,population,country,date,fatalities
6351,9.082,8.6753,185989640,Nigeria,2014-07,0
6351,9.082,8.6753,185989640,Nigeria,2014-07,0
6351,9.082,8.6753,185989640,Nigeria,2014-07,0
6351,9.082,8.6753,185989640,Nigeria,2014-07,0
6351,9.082,8.6753,185989640,Nigeria,2014-07,0
6351,9.082,8.6753,185989640,Nigeria,2014-07,0
6351,9.082,8.6753,185989640,Nigeria,2014-07,0
6351,9.082,8.6753,185989640,Nigeria,2014-07,0
6351,9.082,8.6753,185989640,Nigeria,2014-07,1
6351,9.082,8.6753,185989640,Nigeria,2014-08,1
6351,9.082,8.6753,185989640,Nigeria,2014-08,1
6351,9.082,8.6753,185989640,Nigeria,2014-08,2
6351,9.082,8.6753,185989640,Nigeria,2014-08,2
6351,9.082,8.6753,185989640,Nigeria,2014-08,3
6351,9.082,8.6753,185989640,Nigeria,2014-08,4
6351,9.082,8.6753,185989640,Nigeria,2014-08,4
6351,9.082,8.6753,185989640,Nigeria,2014-08,4
6351,9.082,8.6753,185989640,Nigeria,2014-08,5
6351,9.082,8.6753,185989640,Nigeria,2014-08,7
6351,9.082,8.6753,185989640,Nigeria,2014-08,7
6351,9.082,8.6753,185989640,Nigeria,2014-09,8
6351,9.082,8.6753,185989640,Nigeria,2014-09,8
6351,9.082,8.6753,185989640,Nigeria,2014-09,8
6351,9.082,8.6753,185989640,Nigeria,2014-09,8
6351,9.082,8.6753,185989640,Nigeria,2014-09,8
6351,9.082,8.6753,185989640,Nigeria,2014-09,8
6351,9.082,8.6753,185989640,Nigeria,2014-09,8
6351,9.082,8.6753,185989640,Nigeria,2014-09,8
6351,9.082,8.6753,185989640,Nigeria,2014-09,8
6351,9.082,8.6753,185989640,Nigeria,2014-10,8
6351,9.082,8.6753,185989640,Nigeria,2014-10,8
6351,9.082,8.6753,185989640,Nigeria,2014-10,8
6351,9.082,8.6753,185989640,Nigeria,2014-10,8
6351,9.082,8.6753,185989640,Nigeria,2014-10,8
6351,9.082,8.6753,185989640,Nigeria,2014-10,8
6351,9.082,8.6753,185989640,Nigeria,2014-10,8
6351,9.082,8.6753,185989640,Nigeria,2014-10,8
6351,9.082,8.6753,185989640,Nigeria,2014-10,8
6351,9.082,8.6753,185989640,Nigeria,2014-11,8
6351,9.082,8.6753,185989640,Nigeria,2014-11,8
6351,9.082,8.6753,185989640,Nigeria,2014-11,8
6351,9.082,8.6753,185989640,Nigeria,2014-11,8
6351,9.082,8.6753,185989640,Nigeria,2014-11,8
6351,9.082,8.6753,185989640,Nigeria,2014-11,8
6351,9.082,8.6753,185989640,Nigeria,2014-11,8
6351,9.082,8.6753,185989640,Nigeria,2014-11,8
6351,9.082,8.6753,185989640,Nigeria,2014-12,8
6351,9.082,8.6753,185989640,Nigeria,2014-12,8
6351,9.082,8.6753,185989640,Nigeria,2014-12,8
6351,9.082,8.6753,185989640,Nigeria,2014-12,8
6351,9.082,8.6753,185989640,Nigeria,2015-01,8
6351,9.082,8.6753,185989640,Nigeria,2015-01,8
6351,9.082,8.6753,185989640,Nigeria,2015-01,8
6351,9.082,8.6753,185989640,Nigeria,2015-01,8
6351,9.082,8.6753,185989640,Nigeria,2015-02,8
6351,9.082,8.6753,185989640,Nigeria,2015-02,8
6351,9.082,8.6753,185989640,Nigeria,2015-02,8
6351,9.082,8.6753,185989640,Nigeria,2015-02,8
6351,9.082,8.6753,185989640,Nigeria,2015-03,8
6351,9.082,8.6753,185989640,Nigeria,2015-03,8
6351,9.082,8.6753,185989640,Nigeria,2015-03,8
6351,9.082,8.6753,185989640,Nigeria,2015-03,8
6351,9.082,8.6753,185989640,Nigeria,2015-03,8
6351,9.082,8.6753,185989640,Nigeria,2015-04,8
6351,9.082,8.6753,185989640,Nigeria,2015-04,8
6351,9.082,8.6753,185989640,Nigeria,2015-04,8
6351,9.082,8.6753,185989640,Nigeria,2015-04,8
6351,9.082,8.6753,185989640,Nigeria,2015-05,8
6351,9.082,8.6753,185989640,Nigeria,2015-05,8
6351,9.082,8.6753,185989640,Nigeria,2015-05,8
6351,9.082,8.6753,185989640,Nigeria,2015-05,8
6351,9.082,8.6753,185989640,Nigeria,2015-05,8
6351,9.082,8.6753,185989640,Nigeria,2015-06,8
6351,9.082,8.6753,185989640,Nigeria,2015-06,8
6351,9.082,8.6753,185989640,Nigeria,2015-06,8
6351,9.082,8.6753,185989640,Nigeria,2015-06,8
6351,9.082,8.6753,185989640,Nigeria,2015-07,8
2733,14.4974,-14.4524,15411614,Senegal,2014-03,0
2733,14.4974,-14.4524,15411614,Senegal,2014-03,0
2733,14.4974,-14.4524,15411614,Senegal,2014-03,0
2733,14.4974,-14.4524,15411614,Senegal,2014-03,0
2733,14.4974,-14.4524,15411614,Senegal,2014-03,0
2733,14.4974,-14.4524,15411614,Senegal,2014-03,0
2733,14.4974,-14.4524,15411614,Senegal,2014-03,0
2733,14.4974,-14.4524,15411614,Senegal,2014-04,0
2733,14.4974,-14.4524,15411614,Senegal,2014-04,0
2733,14.4974,-14.4524,15411614,Senegal,2014-04,0
2733,14.4974,-14.4524,15411614,Senegal,2014-04,0
2733,14.4974,-14.4524,15411614,Senegal,2014-04,0
2733,14.4974,-14.4524,15411614,Senegal,2014-04,0
2733,14.4974,-14.4524,15411614,Senegal,2014-04,0
2733,14.4974,-14.4524,15411614,Senegal,2014-04,0
2733,14.4974,-14.4524,15411614,Senegal,2014-04,0
2733,14.4974,-14.4524,15411614,Senegal,2014-04,0
2733,14.4974,-14.4524,15411614,Senegal,2014-05,0
2733,14.4974,-14.4524,15411614,Senegal,2014-05,0
2733,14.4974,-14.4524,15411614,Senegal,2014-05,0
2733,14.4974,-14.4524,15411614,Senegal,2014-05,0
2733,14.4974,-14.4524,15411614,Senegal,2014-05,0
2733,14.4974,-14.4524,15411614,Senegal,2014-05,0
2733,14.4974,-14.4524,15411614,Senegal,2014-05,0
2733,14.4974,-14.4524,15411614,Senegal,2014-05,0
2733,14.4974,-14.4524,15411614,Senegal,2014-05,0
2733,14.4974,-14.4524,15411614,Senegal,2014-06,0
2733,14.4974,-14.4524,15411614,Senegal,2014-06,0
2733,14.4974,-14.4524,15411614,Senegal,2014-06,0
2733,14.4974,-14.4524,15411614,Senegal,2014-06,0
2733,14.4974,-14.4524,15411614,Senegal,2014-06,0
2733,14.4974,-14.4524,15411614,Senegal,2014-06,0
2733,14.4974,-14.4524,15411614,Senegal,2014-06,0
2733,14.4974,-14.4524,15411614,Senegal,2014-07,0
2733,14.4974,-14.4524,15411614,Senegal,2014-07,0
2733,14.4974,-14.4524,15411614,Senegal,2014-07,0
2733,14.4974,-14.4524,15411614,Senegal,2014-07,0
2733,14.4974,-14.4524,15411614,Senegal,2014-07,0
2733,14.4974,-14.4524,15411614,Senegal,2014-07,0
2733,14.4974,-14.4524,15411614,Senegal,2014-07,0
2733,14.4974,-14.4524,15411614,Senegal,2014-07,0
2733,14.4974,-14.4524,15411614,Senegal,2014-07,0
2733,14.4974,-14.4524,15411614,Senegal,2014-08,0
2733,14.4974,-14.4524,15411614,Senegal,2014-08,0
2733,14.4974,-14.4524,15411614,Senegal,2014-08,0
2733,14.4974,-14.4524,15411614,Senegal,2014-08,0
2733,14.4974,-14.4524,15411614,Senegal,2014-08,0
2733,14.4974,-14.4524,15411614,Senegal,2014-08,0
2733,14.4974,-14.4524,15411614,Senegal,2014-08,0
2733,14.4974,-14.4524,15411614,Senegal,2014-08,0
2733,14.4974,-14.4524,15411614,Senegal,2014-08,0
2733,14.4974,-14.4524,15411614,Senegal,2014-08,0
2733,14.4974,-14.4524,15411614,Senegal,2014-08,0
2733,14.4974,-14.4524,15411614,Senegal,2014-09,0
2733,14.4974,-14.4524,15411614,Senegal,2014-09,0
2733,14.4974,-14.4524,15411614,Senegal,2014-09,0
2733,14.4974,-14.4524,15411614,Senegal,2014-09,0
2733,14.4974,-14.4524,15411614,Senegal,2014-09,0
2733,14.4974,-14.4524,15411614,Senegal,2014-09,0
2733,14.4974,-14.4524,15411614,Senegal,2014-09,0
2733,14.4974,-14.4524,15411614,Senegal,2014-09,0
2733,14.4974,-14.4524,15411614,Senegal,2014-09,0
2733,14.4974,-14.4524,15411614,Senegal,2014-10,0
2733,14.4974,-14.4524,15411614,Senegal,2014-10,0
2733,14.4974,-14.4524,15411614,Senegal,2014-10,0
2733,14.4974,-14.4524,15411614,Senegal,2014-10,0
2733,14.4974,-14.4524,15411614,Senegal,2014-10,0
2733,14.4974,-14.4524,15411614,Senegal,2014-10,0
2733,14.4974,-14.4524,15411614,Senegal,2014-10,0
2733,14.4974,-14.4524,15411614,Senegal,2014-10,0
2733,14.4974,-14.4524,15411614,Senegal,2014-10,0
2733,14.4974,-14.4524,15411614,Senegal,2014-11,0
2733,14.4974,-14.4524,15411614,Senegal,2014-11,0
2733,14.4974,-14.4524,15411614,Senegal,2014-11,0
2733,14.4974,-14.4524,15411614,Senegal,2014-11,0
2733,14.4974,-14.4524,15411614,Senegal,2014-11,0
2733,14.4974,-14.4524,15411614,Senegal,2014-11,0
2733,14.4974,-14.4524,15411614,Senegal,2014-11,0
2733,14.4974,-14.4524,15411614,Senegal,2014-11,0
2733,14.4974,-14.4524,15411614,Senegal,2014-12,0
2733,14.4974,-14.4524,15411614,Senegal,2014-12,0
2733,14.4974,-14.4524,15411614,Senegal,2014-12,0
2733,14.4974,-14.4524,15411614,Senegal,2014-12,0
2733,14.4974,-14.4524,15411614,Senegal,2015-01,0
2733,14.4974,-14.4524,15411614,Senegal,2015-01,0
2733,14.4974,-14.4524,15411614,Senegal,2015-01,0
2733,14.4974,-14.4524,15411614,Senegal,2015-01,0
2733,14.4974,-14.4524,15411614,Senegal,2015-02,0
2733,14.4974,-14.4524,15411614,Senegal,2015-02,0
2733,14.4974,-14.4524,15411614,Senegal,2015-02,0
2733,14.4974,-14.4524,15411614,Senegal,2015-02,0
2733,14.4974,-14.4524,15411614,Senegal,2015-03,0
2733,14.4974,-14.4524,15411614,Senegal,2015-03,0
2733,14.4974,-14.4524,15411614,Senegal,2015-03,0
2733,14.4974,-14.4524,15411614,Senegal,2015-03,0
2733,14.4974,-14.4524,15411614,Senegal,2015-03,0
2733,14.4974,-14.4524,15411614,Senegal,2015-04,0
2733,14.4974,-14.4524,15411614,Senegal,2015-04,0
2733,14.4974,-14.4524,15411614,Senegal,2015-04,0
2733,14.4974,-14.4524,15411614,Senegal,2015-04,0
2733,14.4974,-14.4524,15411614,Senegal,2015-05,0
2733,14.4974,-14.4524,15411614,Senegal,2015-05,0
2733,14.4974,-14.4524,15411614,Senegal,2015-05,0
2733,14.4974,-14.4524,15411614,Senegal,2015-05,0
2733,14.4974,-14.4524,15411614,Senegal,2015-05,0
2733,14.4974,-14.4524,15411614,Senegal,2015-06,0
2733,14.4974,-14.4524,15411614,Senegal,2015-06,0
2733,14.4974,-14.4524,15411614,Senegal,2015-06,0
2733,14.4974,-14.4524,15411614,Senegal,2015-06,0
2733,14.4974,-14.4524,15411614,Senegal,2015-07,0
1848,8.4606,-11.7799,7075641,Sierra Leone,2014-03,0
1848,8.4606,-11.7799,7075641,Sierra Leone,2014-03,0
1848,8.4606,-11.7799,7075641,Sierra Leone,2014-03,0
1848,8.4606,-11.7799,7075641,Sierra Leone,2014-03,0
1848,8.4606,-11.7799,7075641,Sierra Leone,2014-03,0
1848,8.4606,-11.7799,7075641,Sierra Leone,2014-03,0
1848,8.4606,-11.7799,7075641,Sierra Leone,2014-03,0
1848,8.4606,-11.7799,7075641,Sierra Leone,2014-04,0
1848,8.4606,-11.7799,7075641,Sierra Leone,2014-04,0
1848,8.4606,-11.7799,7075641,Sierra Leone,2014-04,0
1848,8.4606,-11.7799,7075641,Sierra Leone,2014-04,0
1848,8.4606,-11.7799,7075641,Sierra Leone,2014-04,0
1848,8.4606,-11.7799,7075641,Sierra Leone,2014-04,0
1848,8.4606,-11.7799,7075641,Sierra Leone,2014-04,0
1848,8.4606,-11.7799,7075641,Sierra Leone,2014-04,0
1848,8.4606,-11.7799,7075641,Sierra Leone,2014-04,0
1848,8.4606,-11.7799,7075641,Sierra Leone,2014-04,0
1848,8.4606,-11.7799,7075641,Sierra Leone,2014-05,0
1848,8.4606,-11.7799,7075641,Sierra Leone,2014-05,0
1848,8.4606,-11.7799,7075641,Sierra Leone,2014-05,0
1848,8.4606,-11.7799,7075641,Sierra Leone,2014-05,0
1848,8.4606,-11.7799,7075641,Sierra Leone,2014-05,0
1848,8.4606,-11.7799,7075641,Sierra Leone,2014-05,0
1848,8.4606,-11.7799,7075641,Sierra Leone,2014-05,0
1848,8.4606,-11.7799,7075641,Sierra Leone,2014-05,5
1848,8.4606,-11.7799,7075641,Sierra Leone,2014-05,6
1848,8.4606,-11.7799,7075641,Sierra Leone,2014-06,6
1848,8.4606,-11.7799,7075641,Sierra Leone,2014-06,6
1848,8.4606,-11.7799,7075641,Sierra Leone,2014-06,7
1848,8.4606,-11.7799,7075641,Sierra Leone,2014-06,49
1848,8.4606,-11.7799,7075641,Sierra Leone,2014-06,58
1848,8.4606,-11.7799,7075641,Sierra Leone,2014-06,34
1848,8.4606,-11.7799,7075641,Sierra Leone,2014-06,99
1848,8.4606,-11.7799,7075641,Sierra Leone,2014-07,101
1848,8.4606,-11.7799,7075641,Sierra Leone,2014-07,127
1848,8.4606,-11.7799,7075641,Sierra Leone,2014-07,142
1848,8.4606,-11.7799,7075641,Sierra Leone,2014-07,194
1848,8.4606,-11.7799,7075641,Sierra Leone,2014-07,197
1848,8.4606,-11.7799,7075641,Sierra Leone,2014-07,206
1848,8.4606,-11.7799,7075641,Sierra Leone,2014-07,219
1848,8.4606,-11.7799,7075641,Sierra Leone,2014-07,224
1848,8.4606,-11.7799,7075641,Sierra Leone,2014-07,233
1848,8.4606,-11.7799,7075641,Sierra Leone,2014-08,273
1848,8.4606,-11.7799,7075641,Sierra Leone,2014-08,286
1848,8.4606,-11.7799,7075641,Sierra Leone,2014-08,298
1848,8.4606,-11.7799,7075641,Sierra Leone,2014-08,315
1848,8.4606,-11.7799,7075641,Sierra Leone,2014-08,334
1848,8.4606,-11.7799,7075641,Sierra Leone,2014-08,348
1848,8.4606,-11.7799,7075641,Sierra Leone,2014-08,365
1848,8.4606,-11.7799,7075641,Sierra Leone,2014-08,374
1848,8.4606,-11.7799,7075641,Sierra Leone,2014-08,392
1848,8.4606,-11.7799,7075641,Sierra Leone,2014-08,422
1848,8.4606,-11.7799,7075641,Sierra Leone,2014-08,476
1848,8.4606,-11.7799,7075641,Sierra Leone,2014-09,491
1848,8.4606,-11.7799,7075641,Sierra Leone,2014-09,509
1848,8.4606,-11.7799,7075641,Sierra Leone,2014-09,524
1848,8.4606,-11.7799,7075641,Sierra Leone,2014-09,562
1848,8.4606,-11.7799,7075641,Sierra Leone,2014-09,562
1848,8.4606,-11.7799,7075641,Sierra Leone,2014-09,593
1848,8.4606,-11.7799,7075641,Sierra Leone,2014-09,597
1848,8.4606,-11.7799,7075641,Sierra Leone,2014-09,605
1848,8.4606,-11.7799,7075641,Sierra Leone,2014-09,622
1848,8.4606,-11.7799,7075641,Sierra Leone,2014-10,623
1848,8.4606,-11.7799,7075641,Sierra Leone,2014-10,879
1848,8.4606,-11.7799,7075641,Sierra Leone,2014-10,930
1848,8.4606,-11.7799,7075641,Sierra Leone,2014-10,1183
1848,8.4606,-11.7799,7075641,Sierra Leone,2014-10,1200
1848,8.4606,-11.7799,7075641,Sierra Leone,2014-10,1259
1848,8.4606,-11.7799,7075641,Sierra Leone,2014-10,1281
1848,8.4606,-11.7799,7075641,Sierra Leone,2014-10,1500
1848,8.4606,-11.7799,7075641,Sierra Leone,2014-10,1510
1848,8.4606,-11.7799,7075641,Sierra Leone,2014-11,1070
1848,8.4606,-11.7799,7075641,Sierra Leone,2014-11,1130
1848,8.4606,-11.7799,7075641,Sierra Leone,2014-11,1169
1848,8.4606,-11.7799,7075641,Sierra Leone,2014-11,1187
1848,8.4606,-11.7799,7075641,Sierra Leone,2014-11,1250
1848,8.4606,-11.7799,7075641,Sierra Leone,2014-11,1267
1848,8.4606,-11.7799,7075641,Sierra Leone,2014-11,1398
1848,8.4606,-11.7799,7075641,Sierra Leone,2014-11,1583
1848,8.4606,-11.7799,7075641,Sierra Leone,2014-12,1768
1848,8.4606,-11.7799,7075641,Sierra Leone,2014-12,2085
1848,8.4606,-11.7799,7075641,Sierra Leone,2014-12,2582
1848,8.4606,-11.7799,7075641,Sierra Leone,2014-12,2758
1848,8.4606,-11.7799,7075641,Sierra Leone,2015-01,2943
1848,8.4606,-11.7799,7075641,Sierra Leone,2015-01,3062
1848,8.4606,-11.7799,7075641,Sierra Leone,2015-01,3145
1848,8.4606,-11.7799,7075641,Sierra Leone,2015-01,3199
1848,8.4606,-11.7799,7075641,Sierra Leone,2015-02,3276
1848,8.4606,-11.7799,7075641,Sierra Leone,2015-02,3341
1848,8.4606,-11.7799,7075641,Sierra Leone,2015-02,3408
1848,8.4606,-11.7799,7075641,Sierra Leone,2015-02,3461
1848,8.4606,-11.7799,7075641,Sierra Leone,2015-03,3546
1848,8.4606,-11.7799,7075641,Sierra Leone,2015-03,3629
1848,8.4606,-11.7799,7075641,Sierra Leone,2015-03,3691
1848,8.4606,-11.7799,7075641,Sierra Leone,2015-03,3747
1848,8.4606,-11.7799,7075641,Sierra Leone,2015-03,3799
1848,8.4606,-11.7799,7075641,Sierra Leone,2015-04,3831
1848,8.4606,-11.7799,7075641,Sierra Leone,2015-04,3857
1848,8.4606,-11.7799,7075641,Sierra Leone,2015-04,3877
1848,8.4606,-11.7799,7075641,Sierra Leone,2015-04,3899
1848,8.4606,-11.7799,7075641,Sierra Leone,2015-05,3903
1848,8.4606,-11.7799,7075641,Sierra Leone,2015-05,3904
1848,8.4606,-11.7799,7075641,Sierra Leone,2015-05,3907
1848,8.4606,-11.7799,7075641,Sierra Leone,2015-05,3908
1848,8.4606,-11.7799,7075641,Sierra Leone,2015-05,3912
1848,8.4606,-11.7799,7075641,Sierra Leone,2015-06,3912
1848,8.4606,-11.7799,7075641,Sierra Leone,2015-06,3919
1848,8.4606,-11.7799,7075641,Sierra Leone,2015-06,3928
1848,8.4606,-11.7799,7075641,Sierra Leone,2015-06,3932
1848,8.4606,-11.7799,7075641,Sierra Leone,2015-07,3932
38171,40.4637,-3.7492,46354321,Spain,2014-03,0
38171,40.4637,-3.7492,46354321,Spain,2014-03,0
38171,40.4637,-3.7492,46354321,Spain,2014-03,0
38171,40.4637,-3.7492,46354321,Spain,2014-03,0
38171,40.4637,-3.7492,46354321,Spain,2014-03,0
38171,40.4637,-3.7492,46354321,Spain,2014-03,0
38171,40.4637,-3.7492,46354321,Spain,2014-03,0
38171,40.4637,-3.7492,46354321,Spain,2014-04,0
38171,40.4637,-3.7492,46354321,Spain,2014-04,0
38171,40.4637,-3.7492,46354321,Spain,2014-04,0
38171,40.4637,-3.7492,46354321,Spain,2014-04,0
38171,40.4637,-3.7492,46354321,Spain,2014-04,0
38171,40.4637,-3.7492,46354321,Spain,2014-04,0
38171,40.4637,-3.7492,46354321,Spain,2014-04,0
38171,40.4637,-3.7492,46354321,Spain,2014-04,0
38171,40.4637,-3.7492,46354321,Spain,2014-04,0
38171,40.4637,-3.7492,46354321,Spain,2014-04,0
38171,40.4637,-3.7492,46354321,Spain,2014-05,0
38171,40.4637,-3.7492,46354321,Spain,2014-05,0
38171,40.4637,-3.7492,46354321,Spain,2014-05,0
38171,40.4637,-3.7492,46354321,Spain,2014-05,0
38171,40.4637,-3.7492,46354321,Spain,2014-05,0
38171,40.4637,-3.7492,46354321,Spain,2014-05,0
38171,40.4637,-3.7492,46354321,Spain,2014-05,0
38171,40.4637,-3.7492,46354321,Spain,2014-05,0
38171,40.4637,-3.7492,46354321,Spain,2014-05,0
38171,40.4637,-3.7492,46354321,Spain,2014-06,0
38171,40.4637,-3.7492,46354321,Spain,2014-06,0
38171,40.4637,-3.7492,46354321,Spain,2014-06,0
38171,40.4637,-3.7492,46354321,Spain,2014-06,0
38171,40.4637,-3.7492,46354321,Spain,2014-06,0
38171,40.4637,-3.7492,46354321,Spain,2014-06,0
38171,40.4637,-3.7492,46354321,Spain,2014-06,0
38171,40.4637,-3.7492,46354321,Spain,2014-07,0
38171,40.4637,-3.7492,46354321,Spain,2014-07,0
38171,40.4637,-3.7492,46354321,Spain,2014-07,0
38171,40.4637,-3.7492,46354321,Spain,2014-07,0
38171,40.4637,-3.7492,46354321,Spain,2014-07,0
38171,40.4637,-3.7492,46354321,Spain,2014-07,0
38171,40.4637,-3.7492,46354321,Spain,2014-07,0
38171,40.4637,-3.7492,46354321,Spain,2014-07,0
38171,40.4637,-3.7492,46354321,Spain,2014-07,0
38171,40.4637,-3.7492,46354321,Spain,2014-08,0
38171,40.4637,-3.7492,46354321,Spain,2014-08,0
38171,40.4637,-3.7492,46354321,Spain,2014-08,0
38171,40.4637,-3.7492,46354321,Spain,2014-08,0
38171,40.4637,-3.7492,46354321,Spain,2014-08,0
38171,40.4637,-3.7492,46354321,Spain,2014-08,0
38171,40.4637,-3.7492,46354321,Spain,2014-08,0
38171,40.4637,-3.7492,46354321,Spain,2014-08,0
38171,40.4637,-3.7492,46354321,Spain,2014-08,0
38171,40.4637,-3.7492,46354321,Spain,2014-08,0
38171,40.4637,-3.7492,46354321,Spain,2014-08,0
38171,40.4637,-3.7492,46354321,Spain,2014-09,0
38171,40.4637,-3.7492,46354321,Spain,2014-09,0
38171,40.4637,-3.7492,46354321,Spain,2014-09,0
38171,40.4637,-3.7492,46354321,Spain,2014-09,0
38171,40.4637,-3.7492,46354321,Spain,2014-09,0
38171,40.4637,-3.7492,46354321,Spain,2014-09,0
38171,40.4637,-3.7492,46354321,Spain,2014-09,0
38171,40.4637,-3.7492,46354321,Spain,2014-09,0
38171,40.4637,-3.7492,46354321,Spain,2014-09,0
38171,40.4637,-3.7492,46354321,Spain,2014-10,0
38171,40.4637,-3.7492,46354321,Spain,2014-10,0
38171,40.4637,-3.7492,46354321,Spain,2014-10,0
38171,40.4637,-3.7492,46354321,Spain,2014-10,0
38171,40.4637,-3.7492,46354321,Spain,2014-10,0
38171,40.4637,-3.7492,46354321,Spain,2014-10,0
38171,40.4637,-3.7492,46354321,Spain,2014-10,0
38171,40.4637,-3.7492,46354321,Spain,2014-10,0
38171,40.4637,-3.7492,46354321,Spain,2014-10,0
38171,40.4637,-3.7492,46354321,Spain,2014-11,0
38171,40.4637,-3.7492,46354321,Spain,2014-11,0
38171,40.4637,-3.7492,46354321,Spain,2014-11,0
38171,40.4637,-3.7492,46354321,Spain,2014-11,0
38171,40.4637,-3.7492,46354321,Spain,2014-11,0
38171,40.4637,-3.7492,46354321,Spain,2014-11,0
38171,40.4637,-3.7492,46354321,Spain,2014-11,0
38171,40.4637,-3.7492,46354321,Spain,2014-11,0
38171,40.4637,-3.7492,46354321,Spain,2014-12,0
38171,40.4637,-3.7492,46354321,Spain,2014-12,0
38171,40.4637,-3.7492,46354321,Spain,2014-12,0
38171,40.4637,-3.7492,46354321,Spain,2014-12,0
38171,40.4637,-3.7492,46354321,Spain,2015-01,0
38171,40.4637,-3.7492,46354321,Spain,2015-01,0
38171,40.4637,-3.7492,46354321,Spain,2015-01,0
38171,40.4637,-3.7492,46354321,Spain,2015-01,0
38171,40.4637,-3.7492,46354321,Spain,2015-02,0
38171,40.4637,-3.7492,46354321,Spain,2015-02,0
38171,40.4637,-3.7492,46354321,Spain,2015-02,0
38171,40.4637,-3.7492,46354321,Spain,2015-02,0
38171,40.4637,-3.7492,46354321,Spain,2015-03,0
38171,40.4637,-3.7492,46354321,Spain,2015-03,0
38171,40.4637,-3.7492,46354321,Spain,2015-03,0
38171,40.4637,-3.7492,46354321,Spain,2015-03,0
38171,40.4637,-3.7492,46354321,Spain,2015-03,0
38171,40.4637,-3.7492,46354321,Spain,2015-04,0
38171,40.4637,-3.7492,46354321,Spain,2015-04,0
38171,40.4637,-3.7492,46354321,Spain,2015-04,0
38171,40.4637,-3.7492,46354321,Spain,2015-04,0
38171,40.4637,-3.7492,46354321,Spain,2015-05,0
38171,40.4637,-3.7492,46354321,Spain,2015-05,0
38171,40.4637,-3.7492,46354321,Spain,2015-05,0
38171,40.4637,-3.7492,46354321,Spain,2015-05,0
38171,40.4637,-3.7492,46354321,Spain,2015-05,0
38171,40.4637,-3.7492,46354321,Spain,2015-06,0
38171,40.4637,-3.7492,46354321,Spain,2015-06,0
38171,40.4637,-3.7492,46354321,Spain,2015-06,0
38171,40.4637,-3.7492,46354321,Spain,2015-06,0
38171,40.4637,-3.7492,46354321,Spain,2015-07,0
43620,55.3781,-3.436,65648000,United Kingdom,2014-03,0
43620,55.3781,-3.436,65648000,United Kingdom,2014-03,0
43620,55.3781,-3.436,65648000,United Kingdom,2014-03,0
43620,55.3781,-3.436,65648000,United Kingdom,2014-03,0
43620,55.3781,-3.436,65648000,United Kingdom,2014-03,0
43620,55.3781,-3.436,65648000,United Kingdom,2014-03,0
43620,55.3781,-3.436,65648000,United Kingdom,2014-03,0
43620,55.3781,-3.436,65648000,United Kingdom,2014-04,0
43620,55.3781,-3.436,65648000,United Kingdom,2014-04,0
43620,55.3781,-3.436,65648000,United Kingdom,2014-04,0
43620,55.3781,-3.436,65648000,United Kingdom,2014-04,0
43620,55.3781,-3.436,65648000,United Kingdom,2014-04,0
43620,55.3781,-3.436,65648000,United Kingdom,2014-04,0
43620,55.3781,-3.436,65648000,United Kingdom,2014-04,0
43620,55.3781,-3.436,65648000,United Kingdom,2014-04,0
43620,55.3781,-3.436,65648000,United Kingdom,2014-04,0
43620,55.3781,-3.436,65648000,United Kingdom,2014-04,0
43620,55.3781,-3.436,65648000,United Kingdom,2014-05,0
43620,55.3781,-3.436,65648000,United Kingdom,2014-05,0
43620,55.3781,-3.436,65648000,United Kingdom,2014-05,0
43620,55.3781,-3.436,65648000,United Kingdom,2014-05,0
43620,55.3781,-3.436,65648000,United Kingdom,2014-05,0
43620,55.3781,-3.436,65648000,United Kingdom,2014-05,0
43620,55.3781,-3.436,65648000,United Kingdom,2014-05,0
43620,55.3781,-3.436,65648000,United Kingdom,2014-05,0
43620,55.3781,-3.436,65648000,United Kingdom,2014-05,0
43620,55.3781,-3.436,65648000,United Kingdom,2014-06,0
43620,55.3781,-3.436,65648000,United Kingdom,2014-06,0
43620,55.3781,-3.436,65648000,United Kingdom,2014-06,0
43620,55.3781,-3.436,65648000,United Kingdom,2014-06,0
43620,55.3781,-3.436,65648000,United Kingdom,2014-06,0
43620,55.3781,-3.436,65648000,United Kingdom,2014-06,0
43620,55.3781,-3.436,65648000,United Kingdom,2014-06,0
43620,55.3781,-3.436,65648000,United Kingdom,2014-07,0
43620,55.3781,-3.436,65648000,United Kingdom,2014-07,0
43620,55.3781,-3.436,65648000,United Kingdom,2014-07,0
43620,55.3781,-3.436,65648000,United Kingdom,2014-07,0
43620,55.3781,-3.436,65648000,United Kingdom,2014-07,0
43620,55.3781,-3.436,65648000,United Kingdom,2014-07,0
43620,55.3781,-3.436,65648000,United Kingdom,2014-07,0
43620,55.3781,-3.436,65648000,United Kingdom,2014-07,0
43620,55.3781,-3.436,65648000,United Kingdom,2014-07,0
43620,55.3781,-3.436,65648000,United Kingdom,2014-08,0
43620,55.3781,-3.436,65648000,United Kingdom,2014-08,0
43620,55.3781,-3.436,65648000,United Kingdom,2014-08,0
43620,55.3781,-3.436,65648000,United Kingdom,2014-08,0
43620,55.3781,-3.436,65648000,United Kingdom,2014-08,0
43620,55.3781,-3.436,65648000,United Kingdom,2014-08,0
43620,55.3781,-3.436,65648000,United Kingdom,2014-08,0
43620,55.3781,-3.436,65648000,United Kingdom,2014-08,0
